transaction_id,Time,Amount,Class,account_id,account_age_days,credit_limit,account_balance,cardholder_age,cardholder_city,cardholder_state,cardholder_zip,merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_country,channel,pos_entry_mode,is_foreign_transaction,distance_from_home_km,num_transactions_24h,num_declined_7d,avg_amount_30d
TXN_000240,147443,616.2003483700829,0,ACC_409378,1134,50000,31560.129863152197,65,City_TX_7,TX,84504,MER_62357,United Airlines,travel,City_IN_5,IN,U.S.,atm,manual,0,8.861040926992695,1,0,102.16479585365545
TXN_000241,111472,438.89185533675067,0,ACC_752962,2729,10000,4301.16620823303,48,City_OH_7,OH,36598,MER_18669,Duane Reade,pharmacy,City_CA_2,CA,USA,atm,manual,0,14.861108144997742,1,0,244.9850225565045
TXN_000242,133121,290.882300692639,0,ACC_586084,1891,2000,1587.5264266330441,66,City_OH_2,OH,24639,MER_77902,AT&T,utilities,City_CO_9,CO,GB,in-store,contactless,1,9.81137285192637,4,1,369.9657638309636
TXN_000243,162688,485.78834365374905,0,ACC_629882,2950,15000,,38,City_MI_3,MI,80210,MER_28910,Best Buy Online,online_retail,City_AZ_6,AZ,GB,in-store,swipe,1,2.8927390515882156,4,1,281.40946403855634
TXN_000244,103727,797.9489087696677,0,ACC_861195,158,25000,18408.192758054083,64,City_NY_4,NY,79852,MER_66959,Kroger,grocery,City_CO_8,CO,U.S.,in-store,swipe,0,13.488713610598033,1,0,323.09244716624823
TXN_000245,112893,1257.3298829000269,0,ACC_369515,467,50000,29541.994853443688,150,City_VA_7,VA,19695,MER_10366,AT&T,utilities,City_NJ_9,NJ,US,online,online,0,36.12853248152076,3,0,424.08714006534285
TXN_000246,20932,736.856387041402,0,ACC_671603,4876,5000,2882.2662551513495,62,City_NY_2,NY,58582,MER_58415,Delta Airlines,travel,City_NY_8,NY,U.S.,online,online,0,12.562137468453907,3,1,264.6601633173154
TXN_000247,117796,985.474846775666,0,ACC_838924,2578,1000,806.9964065044791,49,City_NJ_3,NJ,41094,MER_19907,Trader Joes,grocery,City_GA_5,GA,United States,online,online,0,26.258357978217965,10,0,379.2043375081767
TXN_000248,29855,228.0507870183013,0,ACC_751539,3159,15000,7712.153662241001,37,City_VA_7,VA,70635,MER_42780,UnitedHealth,healthcare,City_MI_5,MI,U.S.,online,online,0,35.534102877217435,2,0,128.13536376484794
TXN_000249,7400,1395.1395405104374,0,ACC_332520,1251,5000,3818.3344596819074,24,City_FL_7,FL,32187,MER_67879,Pacific Gas and Electric,utilities,City_IN_6,IN,United States,online,online,0,9.742361547188347,2,1,63.20766792608347
TXN_000250,117858,-235.39681041381857,0,ACC_703814,931,10000,4834.409924155335,64,City_TN_3,TN,11214,MER_95159,Verizon,utilities,City_GA_1,GA,United States,online,online,0,39.92718235766815,2,0,96.26173784670209
TXN_000251,15151,20272.119081810102,1,ACC_343459,3198,50000,2966.1030612613963,65,City_CO_1,CO,33940,MER_45085,AMC Theatres,entertainment,City_CA_8,CA,US,online,online,0,10.347226641776853,3,1,598.5808441113372
TXN_000252,66690,439.9135433244049,0,ACC_771986,4516,50000,18237.482922947373,49,City_MO_3,MO,54406,MER_75499,Whole Foods Market,grocery,City_CO_2,CO,US,online,online,0,7.396453824294451,2,0,562.2946175547991
TXN_000253,4499,96.46246713982877,0,ACC_972437,3948,15000,6333.283646818856,24,City_FL_5,FL,53481,MER_30426,Pacific Gas and Electric,utilities,City_OH_6,OH,U.S.,in-store,swipe,0,6.290059992941743,1,0,145.8265166762789
TXN_000254,6295,748.3981854369074,1,ACC_337330,1097,50000,6726.819136864317,30,City_PA_7,PA,25977,MER_58197,Best Buy Online,online_retail,City_NC_9,NC,US,in-store,contactless,0,5.575593516196085,5,1,508.60552993905105
TXN_000255,120885,290.0179247320907,0,ACC_205573,56,5000,486.85756364876084,45,City_MA_4,MA,54839,MER_17485,CVS Pharmacy,pharmacy,City_VA_3,VA,CA,online,online,1,33.40182794661919,2,0,272.0938305313573
TXN_000256,126071,173.15369600775915,0,ACC_237900,577,15000,7630.375532611596,51,City_CA_1,CA,67874,MER_59527,Safeway,grocery,City_NC_2,NC,us,in-store,swipe,0,54.62210953080289,5,0,230.32045559956995
TXN_000257,59040,474.004747648792,0,ACC_419658,2698,2000,161.77290945655605,23,City_NY_6,NY,68414,MER_74600,Rite Aid,pharmacy,City_CO_5,CO,U.S.,in-store,swipe,0,6.5551823307249135,1,1,426.6496779508317
TXN_000258,12183,236.24528673219052,0,ACC_600364,596,25000,7194.947737389494,67,City_IL_2,IL,35538,MER_91439,Best Western,hotel,City_NY_9,NY,U.S.,online,online,0,2.227346718491847,4,0,101.11991992034146
TXN_000259,160371,719.0436260169076,0,ACC_605740,733,5000,3536.8356358246106,22,City_IN_3,IN,66241,MER_78748,Airbnb,travel,City_FL_6,FL,U.S.,online,online,0,9.413450605632761,7,0,189.68889548662912
TXN_000260,143946,267.3072485884727,0,ACC_335707,4310,25000,22905.26426473954,45,City_AZ_4,AZ,83501,MER_68528,LabCorp,healthcare,City_MI_8,MI,US,online,online,0,26.812449295655295,3,0,271.8340519351397
TXN_000261,116336,340.7716418899136,0,ACC_808024,3170,2000,1363.9541030486641,69,City_NC_6,NC,85133,MER_37799,Spotify,entertainment,City_FL_8,FL,US,in-store,swipe,0,11.492228859151599,3,0,565.3433400117177
TXN_000262,32711,930.4647860560518,0,ACC_604917,1620,2000,1885.9885420604535,26,City_NY_6,NY,70481,MER_56339,eBay,online_retail,City_NC_7,NC,United States,online,online,0,19.916986390115504,1,1,857.7334374512731
TXN_000263,5539,238.39547268823534,0,ACC_773243,4973,25000,16585.526817885813,46,City_WA_7,WA,37740,MER_26087,Walgreens,healthcare,City_CA_5,CA,USA,in-store,chip,0,34.09424542000058,4,0,108.86480780055386
TXN_000264,126063,353.5094423631976,0,ACC_798419,4724,5000,1395.5237356080554,28,City_NY_5,NY,73328,MER_17446,AMC Theatres,entertainment,City_IL_2,IL,USA,online,online,0,13.126432515662605,7,0,128.64370341742074
TXN_000265,133629,802.0945799439495,0,ACC_577294,835,25000,15961.247837002344,55,City_NJ_7,NJ,82105,MER_60460,LabCorp,healthcare,City_NC_5,NC,USA,in-store,swipe,0,202.3661513202775,2,0,417.23856832314357
TXN_000266,38360,460.1130567129491,0,ACC_798292,3821,25000,16676.223173426464,47,City_TX_2,TX,60643,MER_68260,Walgreens,healthcare,City_IL_7,IL,us,online,online,0,8.843739967537795,10,0,994.5629206779936
TXN_000267,133272,152.57226741500483,0,ACC_623116,1387,1000,353.14063538563755,45,City_MA_1,MA,21881,MER_24877,Chevron,gas_station,City_PA_7,PA,US,online,online,0,95.7016437086667,2,0,137.7175648519126
TXN_000268,21357,90.7264233637145,0,ACC_554485,3255,5000,84.14079039459783,38,City_WA_8,WA,46996,MER_34723,Expedia,travel,City_MD_2,MD,United States,in-store,swipe,0,5.673445550130994,5,2,138.0576794237795
TXN_000269,119121,222.23824434459794,0,ACC_613066,3648,1000,668.0397955367125,74,City_MD_1,MD,42177,MER_22943,McDonalds,restaurant,City_GA_7,GA,United States,atm,manual,0,2.9395316796334123,0,0,165.25266864018334
TXN_000270,77505,521.2995650330439,0,ACC_962418,2156,15000,309.22635767646807,21,City_TN_2,TN,47177,MER_20306,Steam,entertainment,City_MI_6,MI,USA,online,online,0,34.74055983144978,6,0,130.05953180351202
TXN_000271,2869,971.868726787125,0,ACC_972391,2490,50000,29981.43370785338,68,City_MO_6,MO,76126,MER_46784,Walmart.com,online_retail,City_NJ_7,NJ,us,in-store,swipe,0,30.29253622528832,4,1,133.02969353521914
TXN_000272,50108,783.098434910302,0,ACC_364179,575,25000,3885.891607635683,59,City_OH_1,OH,66531,MER_30455,Trader Joes,grocery,City_WA_8,WA,us,in-store,chip,0,41.6726170685428,3,0,218.64972200402877
TXN_000273,112296,182.6526987034755,0,ACC_209767,2758,15000,8059.850270409617,23,City_WA_3,WA,36119,MER_81448,Quest Diagnostics,healthcare,City_CO_4,CO,USA,in-store,chip,0,10.524258193849874,2,0,213.17729100519415
TXN_000274,94179,297.98769740931715,0,ACC_533961,3764,5000,2393.58687055785,24,City_FL_7,FL,37915,MER_39974,UnitedHealth,healthcare,City_FL_1,FL,USA,in-store,swipe,0,66.77162568218948,2,1,88.20544657978878
TXN_000275,90272,945.8203829128145,0,ACC_641529,2592,25000,,61,City_NC_8,NC,12708,MER_37371,Netflix,entertainment,City_NJ_8,NJ,US,online,online,0,3.1811064782744958,3,0,372.0069464862829
TXN_000276,38467,-63.39040086639195,0,ACC_677263,2109,50000,17236.126307267412,57,City_MI_4,MI,48749,MER_13936,Best Western,hotel,City_VA_8,VA,GB,atm,manual,1,0.7686229942991243,4,0,409.1765680085375
TXN_000277,23328,407.4933458330187,0,ACC_254226,2671,15000,8565.549135397314,71,City_NC_3,NC,54989,MER_43166,Olive Garden,restaurant,City_IL_3,IL,United States,in-store,swipe,0,8.937020468214266,3,0,66.21533917907506
TXN_000278,91412,180.94309017950846,0,ACC_591818,3144,10000,8061.762243038407,35,City_OH_1,OH,32106,MER_35727,UnitedHealth,healthcare,City_MI_3,MI,USA,in-store,swipe,0,39.90372301311507,1,1,230.43330456369927
TXN_000279,135059,1002.1177094058652,0,ACC_156396,1956,2000,1688.4200162893828,28,City_MA_9,MA,27131,MER_73969,Comcast,utilities,City_OH_5,OH,US,in-store,swipe,0,27.943525083794412,2,0,355.71448791704796
TXN_000280,58871,908.8179887013684,0,ACC_592443,646,25000,11491.436788289053,58,City_GA_6,GA,56553,MER_38368,ExxonMobil,gas_station,City_NC_3,NC,United States,in-store,chip,0,14.326781133428582,6,0,216.62433704115966
TXN_000281,153471,458.1447317938351,0,ACC_218920,3674,50000,34600.068146723315,70,City_MD_6,MD,68144,MER_78531,Walgreens Pharmacy,pharmacy,City_NC_5,NC,us,in-store,swipe,0,7.401379538876494,5,0,178.32879399416086
TXN_000282,128391,261.82662784051837,0,ACC_506547,1233,2000,601.2636954135695,39,City_NJ_9,NJ,16553,MER_49097,Chevron,gas_station,City_MI_8,MI,USA,in-store,chip,0,1.5275517929619369,2,0,204.94271391743598
TXN_000283,86416,1133.469668057572,0,ACC_294999,1789,1000,325.07708547072457,67,City_IL_1,IL,27881,MER_44984,McDonalds,restaurant,City_MI_1,MI,USA,in-store,contactless,0,10.29357853638206,3,0,344.4697422471268
TXN_000284,70271,203.02821307537218,0,ACC_710514,2595,15000,2771.1051483479705,46,City_TX_6,TX,11379,MER_60859,Pacific Gas and Electric,utilities,City_TX_2,TX,US,online,online,0,15.405568676177698,2,0,425.9450529751814
TXN_000285,44064,509.28916606428515,0,ACC_709007,3204,1000,533.8507044935773,59,City_MI_5,MI,79306,MER_54291,Shell,gas_station,City_FL_2,FL,US,online,online,0,29.04070628285509,2,0,113.3650234486496
TXN_000286,107450,363.958156789007,0,ACC_163014,3111,50000,14941.797169049847,30,City_TN_6,TN,29726,MER_75228,Duane Reade,pharmacy,City_GA_4,GA,us,in-store,chip,0,25.959478641779928,3,0,151.43549048144422
TXN_000287,171890,843.399189210327,0,ACC_663634,2660,25000,2003.8087904144945,58,City_WA_8,WA,19088,MER_32150,Publix,grocery,City_AZ_9,AZ,USA,online,online,0,73.59980586693254,3,0,242.018322366274
TXN_000288,19830,66.88815753786321,0,ACC_694699,3191,2000,1301.5115646600395,34,City_GA_5,GA,44314,MER_32061,Expedia,travel,City_IN_2,IN,US,online,online,0,2.645013062634433,4,1,190.01487700958563
TXN_000289,148501,551.3073340592462,0,ACC_285550,4351,2000,1344.7310944502565,69,City_NC_2,NC,65041,MER_39178,Safeway,grocery,City_WA_9,WA,USA,online,online,0,10.249637349842109,5,0,310.0630241867054
TXN_000290,137965,651.8702920512744,0,ACC_767614,699,15000,5129.891967601574,61,City_NJ_2,NJ,26350,MER_66790,Airbnb,travel,City_MO_7,MO,us,in-store,contactless,0,16.42414636558847,1,0,69.5186432978303
TXN_000291,116381,932.3964315301313,0,ACC_286806,3198,25000,1822.1807370805413,39,City_NJ_5,NJ,91397,MER_75696,Best Western,hotel,City_MO_8,MO,USA,online,online,0,27.769332917254157,2,0,438.14923352023266
TXN_000292,47333,256.9958025675749,0,ACC_521837,2151,10000,4049.828315332546,50,City_TN_3,TN,89509,MER_25648,Hyatt,hotel,City_WA_1,WA,United States,online,online,0,17.102292211335197,2,1,220.20208560245555
TXN_000293,134508,229.91834063012223,0,ACC_438585,4108,10000,4202.186851477047,25,City_MI_3,MI,27769,MER_71779,Holiday Inn,hotel,City_GA_5,GA,USA,in-store,chip,0,60.97680178276248,0,0,82.96232160237986
TXN_000294,76213,196.80510717728976,0,ACC_146121,4181,15000,9528.560109794975,51,City_VA_8,VA,57249,MER_46672,Chevron,gas_station,City_VA_9,VA,U.S.,in-store,chip,0,23.455251978042746,3,0,340.0635215801645
TXN_000295,136967,213.06670449430328,0,ACC_836778,749,25000,7491.139292393732,27,City_PA_7,PA,92862,MER_79109,Marriott,hotel,City_CA_4,CA,U.S.,online,online,0,1.0118380917905927,5,0,134.75069733102163
TXN_000296,150810,1001.5748796136908,0,ACC_422341,2630,15000,9727.039736883602,39,City_VA_1,VA,56365,MER_70521,Expedia,travel,City_CO_2,CO,us,online,online,0,3.0162526744912537,7,0,224.41074861198157
TXN_000297,30746,574.9912561946159,0,ACC_184577,3628,25000,20697.852866737972,51,City_MI_5,MI,60185,MER_44593,,grocery,City_MO_6,MO,us,online,online,0,35.00938198743596,1,0,169.219227813008
TXN_000298,49377,72.44044878458438,0,ACC_456778,4699,50000,11280.587012204493,72,City_MO_9,MO,12786,MER_23786,Spotify,entertainment,City_NY_2,NY,CA,online,online,1,31.45084430048483,3,0,343.9484115922571
TXN_000299,54045,480.9462966017255,0,ACC_349106,696,50000,46498.678915695236,59,City_MO_4,MO,11620,MER_19815,Quest Diagnostics,healthcare,City_VA_3,VA,United States,online,online,0,4.1660383891815815,3,1,132.8080287909746
TXN_000300,97888,126.95910419579832,0,ACC_535647,313,1000,367.0497302799666,44,City_FL_1,FL,46303,MER_31966,Expedia,travel,City_MD_8,MD,United States,in-store,chip,0,1.5178769572442115,4,0,94.97592677692326
TXN_000301,170862,357.6038087674307,0,ACC_592461,3933,15000,3808.43626334563,54,City_NC_8,NC,29589,MER_23794,Trader Joes,grocery,City_WA_3,WA,USA,in-store,swipe,0,21.61131231664241,4,1,239.4644005195825
TXN_000302,107455,350.09429526457467,0,ACC_986643,3595,25000,10010.8905846194,43,City_OH_5,OH,12882,MER_41423,Kroger,grocery,City_MI_2,MI,US,atm,manual,0,-25.2471043547355,3,2,86.94814317489787
TXN_000303,136672,365.44904430719623,0,ACC_760197,2264,10000,896.776021086662,68,City_MO_2,MO,72248,MER_31302,Walgreens,healthcare,City_MA_6,MA,U.S.,in-store,chip,0,3.6343058452536168,3,0,59.70200604914055
TXN_000304,93179,179.71330348760222,0,ACC_605200,4623,25000,2985.5152796627467,65,City_GA_1,GA,59322,MER_71064,AT&T,utilities,City_CO_3,CO,U.S.,in-store,swipe,0,16.04326509373835,3,0,202.99006905385323
TXN_000305,171836,42389.65161420724,0,ACC_583241,1495,50000,19685.61723099574,60,City_NJ_3,NJ,34524,MER_96800,Spotify,entertainment,City_TX_1,TX,U.S.,online,online,0,9.126014862587441,0,1,158.2714978103395
TXN_000306,45714,587.4508442934831,0,ACC_576379,159,25000,18108.057396053624,26,City_OH_9,OH,19745,MER_95140,Verizon,utilities,City_MD_3,MD,USA,online,online,0,66.9522065312819,8,2,71.7984921235142
TXN_000307,102946,107.262996624145,0,ACC_572295,4764,15000,12829.449413936494,58,City_NC_1,NC,25861,MER_37835,AT&T,utilities,City_NY_6,NY,USA,in-store,chip,0,6.185899801917082,3,1,120.27648157898327
TXN_000308,109616,383.0699017340143,0,ACC_505831,2090,1000,631.5770911804574,61,City_GA_4,GA,64261,MER_83356,Trader Joes,grocery,City_AZ_3,AZ,us,in-store,chip,0,33.037089979514576,1,1,403.60426372743126
TXN_000309,105983,378.2738172868086,0,ACC_625754,3702,1000,99.95857747626123,56,City_NY_8,NY,12837,MER_59282,Walgreens Pharmacy,pharmacy,City_OH_9,OH,FR,in-store,contactless,1,18.252225801206293,4,0,237.96352136896496
TXN_000310,124123,519.7260912518013,0,ACC_917203,2524,1000,638.4187740715082,47,City_IN_8,IN,84135,MER_62714,Best Buy Online,online_retail,City_GA_7,GA,us,in-store,chip,0,0.2896973268224825,4,0,230.17250709920097
TXN_000311,149661,371.0910272369108,0,ACC_446030,1022,1000,603.6565246678233,31,City_TX_8,TX,91447,MER_77035,Airbnb,travel,City_NJ_5,NJ,USA,online,online,0,18.19339230066642,3,0,256.8946623460658
TXN_000312,43484,47.436540609995745,0,ACC_428055,2151,50000,38273.78611893323,25,City_MA_8,MA,64380,MER_33814,Shell,gas_station,City_CO_2,CO,United States,in-store,swipe,0,2.6193546873085496,5,0,144.98706673173663
TXN_000313,82989,641.0948152873653,0,ACC_853926,2614,5000,3919.9311665978594,37,City_AZ_4,AZ,96089,MER_34089,Duke Energy,utilities,City_PA_9,PA,us,online,online,0,26.901380269593506,4,0,103.21535867924678
TXN_000314,36212,586.4260928575204,1,ACC_513962,4226,15000,12371.893829850449,72,City_MO_8,MO,59831,MER_83162,Best Western,hotel,City_NJ_5,NJ,USA,online,online,0,20.840337270538665,4,0,429.15437553509673
TXN_000315,43525,240.70200942500182,0,ACC_188422,2253,2000,786.8498777002868,27,City_TN_9,TN,99349,MER_65831,Chevron,gas_station,City_IN_7,IN,USA,online,online,0,0.26204929389903675,2,0,374.8072091043096
TXN_000316,163707,270.1658322997538,0,ACC_603100,4552,15000,9944.567633768054,47,City_CO_7,CO,48255,MER_42746,McDonalds,restaurant,City_MI_9,MI,United States,in-store,contactless,0,5.7256715267368845,0,0,82.05839780051065
TXN_000317,63208,218.6827833854789,0,ACC_435513,3218,5000,1274.1892048809761,67,City_FL_2,FL,39520,MER_91673,RxCrossroads,pharmacy,City_IN_4,IN,United States,in-store,contactless,0,37.427860812457645,3,1,196.58168776037593
TXN_000318,33828,624.4735985857751,0,ACC_888325,3267,1000,949.369465984329,35,City_CO_9,CO,39541,MER_61940,Valero,gas_station,City_TX_9,TX,MX,in-store,chip,1,8.066246681550899,3,1,172.43942852268924
TXN_000319,149783,298.7493249368808,0,ACC_392717,4166,5000,832.8376465400847,66,City_PA_8,PA,75772,MER_96796,LabCorp,healthcare,City_PA_1,PA,US,in-store,chip,0,17.292875223340054,2,0,340.6937832143707
TXN_000320,3420,257.4446658730014,0,ACC_721195,4554,10000,96.0871007779402,33,City_PA_5,PA,37350,MER_46476,Best Buy Online,online_retail,City_IL_6,IL,USA,online,online,0,9.349110677767037,3,0,135.713986703071
TXN_000321,96752,642.9786271686821,0,ACC_832722,373,10000,1413.682787922672,31,City_NJ_3,NJ,54397,MER_36283,Ticketmaster,entertainment,City_FL_2,FL,United States,in-store,contactless,0,63.62497081109899,4,0,76.31290680895832
TXN_000322,131373,709.60508190673,0,ACC_986388,4491,50000,36853.93375334601,65,City_IN_7,IN,87085,MER_11769,Quest Diagnostics,healthcare,City_TX_8,TX,US,online,online,0,19.227876836083052,3,1,60.58853443806335
TXN_000323,115294,80.40907187200993,0,ACC_842820,4734,15000,6366.667390242013,46,City_NY_2,NY,73865,MER_52278,Pacific Gas and Electric,utilities,City_VA_5,VA,U.S.,in-store,swipe,0,29.782462827031946,4,1,244.22703866425937
TXN_000324,124019,614.0786317755533,0,ACC_882381,4853,15000,6376.878531298603,42,City_WA_3,WA,65956,MER_56994,Duane Reade,pharmacy,City_NY_3,NY,U.S.,in-store,chip,0,2.179178492466849,3,0,141.58342599013685
TXN_000325,65726,28.993173762252226,0,ACC_526583,2306,2000,1814.54354726217,48,City_NY_9,NY,37453,MER_72898,Walgreens Pharmacy,pharmacy,City_PA_2,PA,U.S.,atm,manual,0,1.0293010698321792,1,0,323.71231316752596
TXN_000326,141564,261.0531148793551,0,ACC_252271,4950,50000,43682.65813133353,44,City_TN_4,TN,72345,MER_25634,Pacific Gas and Electric,utilities,City_AZ_8,AZ,USA,online,online,0,7.501566416757048,1,0,175.29365733120142
TXN_000327,115668,324.45302285597137,0,ACC_453548,3231,2000,591.2700018276174,49,City_MA_4,MA,22906,MER_20965,Walmart.com,online_retail,City_GA_7,GA,US,in-store,contactless,0,9.245245472432783,5,2,209.8623284517978
TXN_000328,6102,780.1511407544264,0,ACC_829688,918,10000,1986.0522234182286,29,City_NJ_3,NJ,24988,MER_37566,Publix,grocery,City_AZ_9,AZ,US,in-store,swipe,0,29.093217713316854,1,1,528.5113752823427
TXN_000329,118015,547.8931165855806,0,ACC_944156,2073,1000,806.0580994370526,62,City_MO_5,MO,37723,MER_62196,Shell,gas_station,City_NY_8,NY,U.S.,in-store,chip,0,21.048750631119955,3,0,98.16080167144092
TXN_000330,26641,64.68875691031039,0,ACC_972565,1371,5000,4303.590587460725,24,City_MA_3,MA,43800,MER_58285,Marriott,hotel,City_TN_4,TN,us,online,online,0,11.733280661378632,5,0,254.51422586951068
TXN_000331,165656,379.45526194688136,1,ACC_267477,3750,2000,1029.034153317125,69,City_IL_9,IL,49107,MER_65499,Duke Energy,utilities,City_MA_2,MA,U.S.,in-store,contactless,0,26.54140278079693,2,1,256.99809037845824
TXN_000332,163817,953.2474933550914,0,ACC_329304,2913,25000,14948.813139031136,66,City_TN_3,TN,37430,MER_29420,Hilton,hotel,City_OH_2,OH,USA,online,online,0,4.465183994372536,4,0,714.3701969856845
TXN_000333,154165,424.5271491267663,0,ACC_640277,4242,2000,488.1371409153574,38,City_TN_2,TN,42535,MER_35236,Shell,gas_station,City_MA_2,MA,U.S.,online,online,0,1.63986883058397,3,0,661.3461522152088
TXN_000334,103746,32039.115325583876,0,ACC_915363,2445,1000,,63,City_IN_5,IN,78476,MER_16218,eBay,online_retail,City_WA_6,WA,U.S.,online,online,0,48.19035479333948,3,0,110.00706181888347
TXN_000335,36631,776.8074966549423,0,ACC_895722,1147,1000,600.5163070265719,36,City_NC_6,NC,97329,MER_59892,Safeway,grocery,City_PA_7,PA,US,in-store,contactless,0,20.749737106238836,4,0,185.50820792789528
TXN_000336,72991,367.8473423256085,0,ACC_745424,4293,15000,7175.067535996451,53,City_NY_1,NY,87798,MER_84031,Spotify,entertainment,City_MA_6,MA,U.S.,in-store,chip,0,26.181013180645742,5,0,97.9416010338798
TXN_000337,4014,441.4051980598483,0,ACC_442022,3031,5000,285.5156413723801,49,City_CO_6,CO,62284,MER_74057,eBay,online_retail,City_IN_2,IN,United States,online,online,0,9.176872727165918,3,0,247.74755686749558
TXN_000338,11093,87.03867825734321,0,ACC_452621,1768,1000,870.138214385596,59,City_WA_3,WA,66232,MER_88609,Holiday Inn,hotel,City_FL_4,FL,United States,in-store,swipe,0,11.628584793458069,3,0,276.99239448510474
TXN_000339,18070,309.3409772995518,0,ACC_572697,1394,50000,29233.942468259283,30,City_NY_4,NY,54420,MER_86907,RxCrossroads,pharmacy,City_AZ_3,AZ,us,in-store,swipe,0,2.148955943014467,2,2,78.47237461862196
TXN_000340,35777,1191.74342820095,0,ACC_831658,2738,2000,366.1130799166391,29,City_OH_6,OH,47710,MER_93130,CVS Pharmacy,pharmacy,City_MA_4,MA,USA,in-store,contactless,0,48.62070123372127,3,2,234.39630828984673
TXN_000341,56958,410.41961232728727,0,ACC_750587,4820,2000,1152.1336222678003,51,City_PA_8,PA,82497,MER_21226,Starbucks,restaurant,City_VA_5,VA,USA,in-store,swipe,0,22.43914421440216,3,1,86.53700401864283
TXN_000342,82074,161.84506272644416,0,ACC_785493,954,10000,6435.901865279748,48,City_NC_9,NC,50498,MER_62271,United Airlines,travel,City_MD_7,MD,DE,in-store,contactless,1,2.18331289136303,1,0,45.64211562513414
TXN_000343,10729,377.34976379993213,0,ACC_867976,181,1000,499.4818198490642,23,City_VA_6,VA,41283,MER_20046,Walgreens,healthcare,City_MI_9,MI,USA,in-store,chip,0,40.80865790656543,5,0,189.43960968288712
TXN_000344,158823,127.90084005993904,0,ACC_729974,615,25000,17054.916276455533,74,City_MA_7,MA,76169,MER_47117,Walgreens,healthcare,City_PA_2,PA,us,online,online,0,14.679862634843174,6,0,622.955395642143
TXN_000345,105864,349.91002252186416,0,ACC_469430,942,15000,8285.718757982895,34,City_CO_5,CO,82358,MER_14965,Duke Energy,utilities,City_NC_8,NC,MX,online,online,1,36.21502837959986,1,0,190.0198433245632
TXN_000346,130858,204.65467334386912,0,ACC_578705,2351,5000,4501.9055146527035,45,City_NY_9,NY,72457,MER_69478,Marriott,hotel,City_TX_3,TX,US,in-store,swipe,0,0.3175042226177506,2,1,231.74082068885497
TXN_000347,105510,151.4557499054611,0,ACC_402619,525,25000,1275.3056167335374,0,City_MI_4,MI,35968,MER_88872,UnitedHealth,healthcare,City_FL_9,FL,United States,in-store,chip,0,0.729019233710846,7,1,196.69367671000043
TXN_000348,54748,297.55487752804333,0,ACC_706954,3825,15000,1514.001345691237,22,City_CA_6,CA,72508,MER_67277,CVS Health,healthcare,City_NC_4,NC,us,online,online,0,4.681833680883432,4,1,75.94945128871599
TXN_000349,5801,584.0729563888442,0,ACC_458766,2178,2000,329.9761102132457,44,City_MD_5,MD,73220,MER_95379,eBay,online_retail,City_MA_3,MA,US,online,online,0,5.922080117945187,2,0,189.43069621107122
TXN_000350,150262,29088.087591728745,0,ACC_813016,586,25000,16391.562926852886,34,City_MD_1,MD,95366,MER_69613,Netflix,entertainment,City_WA_6,WA,U.S.,in-store,contactless,0,36.09337652045376,6,0,223.8233753327106
TXN_000351,29592,23.32911100317101,0,ACC_759993,1582,15000,9199.741186684774,68,City_WA_5,WA,15738,MER_27373,Holiday Inn,hotel,City_CO_9,CO,USA,online,online,0,30.66348513844072,4,0,236.07553451503296
TXN_000352,10647,401.407654291054,0,ACC_510520,2150,2000,1694.9118343984187,27,City_VA_5,VA,13098,MER_55452,Chipotle,restaurant,City_GA_7,GA,MX,online,online,1,23.93355574072143,4,0,49.91497592435161
TXN_000353,139788,1317.4309313538402,0,ACC_207573,3115,2000,1392.4671604794069,56,City_CA_9,CA,83633,MER_60089,Netflix,entertainment,City_MD_4,MD,US,in-store,chip,0,54.03992289127457,2,0,85.25634304036218
TXN_000354,110627,127.79823471319038,0,ACC_853180,3534,2000,965.8754263727253,70,City_MD_1,MD,88672,MER_16654,Subway,restaurant,City_MD_3,MD,United States,atm,manual,0,7.0971914640588984,3,0,394.78335919080956
TXN_000355,70316,472.4659065665473,1,ACC_932978,186,2000,1884.4804056808975,44,City_TN_5,TN,48244,MER_41280,Holiday Inn,hotel,City_TN_4,TN,DE,online,online,1,58.690843907802616,4,0,230.67967632015302
TXN_000356,2368,421.9864804312631,0,ACC_369152,764,50000,12640.12791804171,47,City_MA_7,MA,18253,MER_66141,Safeway,grocery,City_NJ_3,NJ,U.S.,online,online,0,60.0521450683531,5,1,190.81548633815075
TXN_000357,77575,894.8067778067957,0,ACC_410435,4684,2000,1583.0641535923623,57,City_TN_6,TN,64333,MER_97943,Trader Joes,grocery,City_MI_3,MI,us,in-store,swipe,0,14.240506159593616,4,0,301.5019465662974
TXN_000358,6655,546.0834657762974,0,ACC_258477,3306,10000,4054.508535842234,58,City_NJ_6,NJ,60969,MER_77894,Walgreens,healthcare,City_GA_9,GA,US,online,online,0,2.4785583399345708,3,1,571.0361931113612
TXN_000359,70031,465.976272087339,0,ACC_348141,184,25000,15407.459548298686,50,City_PA_7,PA,80423,MER_36583,Comcast,utilities,City_CA_4,CA,us,online,online,0,32.41681809634899,3,0,726.5028263736949
TXN_000360,87922,207.17924107040483,0,ACC_398530,1026,15000,10363.575703947185,47,City_NJ_6,NJ,54411,MER_16360,RxCrossroads,pharmacy,City_MI_9,MI,us,in-store,chip,0,10.271817796211533,1,0,174.39076255110507
