transaction_id,transaction_timestamp,transaction_amount,is_fraud,account_id,account_age_days,credit_limit,account_balance,cardholder_age,cardholder_city,cardholder_state,cardholder_zip,merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_country,channel,pos_entry_mode,is_foreign_transaction,distance_from_home_km,num_transactions_24h,num_declined_7d,avg_amount_30d,ingestion_timestamp,transaction_date,transaction_hour,is_weekend,amount_category,utilization_rate,is_high_risk_context
TXN_000269,2020-01-02 09:05:21,222.23824434459797,0,ACC_613066,3648,1000,668.0397955367125,74,City_MD_1,MD,42177,MER_22943,McDonalds,restaurant,City_GA_7,GA,US,atm,manual,0,2.9395316796334123,0,0,165.25266864018334,2026-03-29 20:37:40,2020-01-02,9,0,medium,0.6680397955367126,0
TXN_000270,2020-01-01 21:31:45,521.2995650330439,0,ACC_962418,2156,15000,309.22635767646807,21,City_TN_2,TN,47177,MER_20306,Steam,entertainment,City_MI_6,MI,US,online,online,0,34.74055983144978,6,0,130.05953180351202,2026-03-29 20:37:40,2020-01-01,21,0,medium,0.02061509051176454,0
TXN_000271,2020-01-01 00:47:49,971.868726787125,0,ACC_972391,2490,50000,29981.43370785338,68,City_MO_6,MO,76126,MER_46784,Walmart.com,online_retail,City_NJ_7,NJ,US,in-store,swipe,0,30.29253622528832,4,1,133.02969353521914,2026-03-29 20:37:40,2020-01-01,0,0,high,0.5996286741570676,0
TXN_000272,2020-01-01 13:55:08,783.098434910302,0,ACC_364179,575,25000,3885.891607635683,59,City_OH_1,OH,66531,MER_30455,Trader Joes,grocery,City_WA_8,WA,US,in-store,chip,0,41.6726170685428,3,0,218.6497220040288,2026-03-29 20:37:40,2020-01-01,13,0,high,0.15543566430542732,0
TXN_000273,2020-01-02 07:11:36,182.6526987034755,0,ACC_209767,2758,15000,8059.850270409617,23,City_WA_3,WA,36119,MER_81448,Quest Diagnostics,healthcare,City_CO_4,CO,US,in-store,chip,0,10.524258193849874,2,0,213.17729100519412,2026-03-29 20:37:40,2020-01-02,7,0,low,0.5373233513606411,0
TXN_000274,2020-01-02 02:09:39,297.98769740931715,0,ACC_533961,3764,5000,2393.58687055785,24,City_FL_7,FL,37915,MER_39974,UnitedHealth,healthcare,City_FL_1,FL,US,in-store,swipe,0,66.77162568218948,2,1,88.20544657978878,2026-03-29 20:37:40,2020-01-02,2,0,medium,0.47871737411157,0
TXN_000275,2020-01-02 01:04:32,945.8203829128144,0,ACC_641529,2592,25000,0.0,61,City_NC_8,NC,12708,MER_37371,Netflix,entertainment,City_NJ_8,NJ,US,online,online,0,3.181106478274496,3,0,372.0069464862829,2026-03-29 20:37:40,2020-01-02,1,0,high,,0
TXN_000277,2020-01-01 06:28:48,407.4933458330187,0,ACC_254226,2671,15000,8565.549135397314,71,City_NC_3,NC,54989,MER_43166,Olive Garden,restaurant,City_IL_3,IL,US,in-store,swipe,0,8.937020468214266,3,0,66.21533917907506,2026-03-29 20:37:40,2020-01-01,6,0,medium,0.5710366090264876,0
TXN_000278,2020-01-02 01:23:32,180.9430901795085,0,ACC_591818,3144,10000,8061.762243038407,35,City_OH_1,OH,32106,MER_35727,UnitedHealth,healthcare,City_MI_3,MI,US,in-store,swipe,0,39.90372301311507,1,1,230.43330456369927,2026-03-29 20:37:40,2020-01-02,1,0,low,0.8061762243038407,0
TXN_000279,2020-01-02 13:30:59,1002.1177094058652,0,ACC_156396,1956,2000,1688.4200162893828,28,City_MA_9,MA,27131,MER_73969,Comcast,utilities,City_OH_5,OH,US,in-store,swipe,0,27.94352508379441,2,0,355.714487917048,2026-03-29 20:37:40,2020-01-02,13,0,high,0.8442100081446914,0
TXN_000280,2020-01-01 16:21:11,908.8179887013684,0,ACC_592443,646,25000,11491.436788289053,58,City_GA_6,GA,56553,MER_38368,ExxonMobil,gas_station,City_NC_3,NC,US,in-store,chip,0,14.326781133428582,6,0,216.6243370411597,2026-03-29 20:37:40,2020-01-01,16,0,high,0.4596574715315621,0
TXN_000281,2020-01-02 18:37:51,458.1447317938351,0,ACC_218920,3674,50000,34600.068146723315,70,City_MD_6,MD,68144,MER_78531,Walgreens Pharmacy,pharmacy,City_NC_5,NC,US,in-store,swipe,0,7.401379538876494,5,0,178.32879399416086,2026-03-29 20:37:40,2020-01-02,18,0,medium,0.6920013629344663,0
TXN_000282,2020-01-02 11:39:51,261.8266278405184,0,ACC_506547,1233,2000,601.2636954135695,39,City_NJ_9,NJ,16553,MER_49097,Chevron,gas_station,City_MI_8,MI,US,in-store,chip,0,1.5275517929619369,2,0,204.942713917436,2026-03-29 20:37:40,2020-01-02,11,0,medium,0.30063184770678475,0
TXN_000283,2020-01-02 00:00:16,1133.469668057572,0,ACC_294999,1789,1000,325.07708547072457,67,City_IL_1,IL,27881,MER_44984,McDonalds,restaurant,City_MI_1,MI,US,in-store,contactless,0,10.29357853638206,3,0,344.4697422471268,2026-03-29 20:37:40,2020-01-02,0,0,high,0.32507708547072456,0
TXN_000284,2020-01-01 19:31:11,203.02821307537215,0,ACC_710514,2595,15000,2771.1051483479705,46,City_TX_6,TX,11379,MER_60859,Pacific Gas and Electric,utilities,City_TX_2,TX,US,online,online,0,15.405568676177698,2,0,425.9450529751814,2026-03-29 20:37:40,2020-01-01,19,0,low,0.18474034322319804,0
TXN_000285,2020-01-01 12:14:24,509.2891660642852,0,ACC_709007,3204,1000,533.8507044935773,59,City_MI_5,MI,79306,MER_54291,Shell,gas_station,City_FL_2,FL,US,online,online,0,29.04070628285509,2,0,113.3650234486496,2026-03-29 20:37:40,2020-01-01,12,0,medium,0.5338507044935773,0
TXN_000286,2020-01-02 05:50:50,363.958156789007,0,ACC_163014,3111,50000,14941.797169049849,30,City_TN_6,TN,29726,MER_75228,Duane Reade,pharmacy,City_GA_4,GA,US,in-store,chip,0,25.959478641779928,3,0,151.43549048144422,2026-03-29 20:37:40,2020-01-02,5,0,medium,0.298835943380997,0
TXN_000287,2020-01-02 23:44:50,843.399189210327,0,ACC_663634,2660,25000,2003.8087904144943,58,City_WA_8,WA,19088,MER_32150,Publix,grocery,City_AZ_9,AZ,US,online,online,0,73.59980586693254,3,0,242.018322366274,2026-03-29 20:37:40,2020-01-02,23,0,high,0.08015235161657977,0
TXN_000288,2020-01-01 05:30:30,66.88815753786321,0,ACC_694699,3191,2000,1301.5115646600395,34,City_GA_5,GA,44314,MER_32061,Expedia,travel,City_IN_2,IN,US,online,online,0,2.645013062634433,4,1,190.01487700958563,2026-03-29 20:37:40,2020-01-01,5,0,low,0.6507557823300197,0
TXN_000289,2020-01-02 17:15:01,551.3073340592462,0,ACC_285550,4351,2000,1344.7310944502565,69,City_NC_2,NC,65041,MER_39178,Safeway,grocery,City_WA_9,WA,US,online,online,0,10.249637349842107,5,0,310.0630241867054,2026-03-29 20:37:40,2020-01-02,17,0,medium,0.6723655472251282,0
TXN_000290,2020-01-02 14:19:25,651.8702920512744,0,ACC_767614,699,15000,5129.891967601574,61,City_NJ_2,NJ,26350,MER_66790,Airbnb,travel,City_MO_7,MO,US,in-store,contactless,0,16.42414636558847,1,0,69.5186432978303,2026-03-29 20:37:40,2020-01-02,14,0,high,0.34199279784010495,0
TXN_000291,2020-01-02 08:19:41,932.3964315301312,0,ACC_286806,3198,25000,1822.1807370805411,39,City_NJ_5,NJ,91397,MER_75696,Best Western,hotel,City_MO_8,MO,US,online,online,0,27.76933291725416,2,0,438.1492335202327,2026-03-29 20:37:40,2020-01-02,8,0,high,0.07288722948322164,0
TXN_000292,2020-01-01 13:08:53,256.9958025675749,0,ACC_521837,2151,10000,4049.828315332546,50,City_TN_3,TN,89509,MER_25648,Hyatt,hotel,City_WA_1,WA,US,online,online,0,17.102292211335197,2,1,220.20208560245555,2026-03-29 20:37:40,2020-01-01,13,0,medium,0.4049828315332546,0
TXN_000293,2020-01-02 13:21:48,229.91834063012223,0,ACC_438585,4108,10000,4202.186851477047,25,City_MI_3,MI,27769,MER_71779,Holiday Inn,hotel,City_GA_5,GA,US,in-store,chip,0,60.97680178276248,0,0,82.96232160237986,2026-03-29 20:37:40,2020-01-02,13,0,medium,0.42021868514770466,0
TXN_000294,2020-01-01 21:10:13,196.80510717728976,0,ACC_146121,4181,15000,9528.560109794977,51,City_VA_8,VA,57249,MER_46672,Chevron,gas_station,City_VA_9,VA,US,in-store,chip,0,23.455251978042742,3,0,340.0635215801645,2026-03-29 20:37:40,2020-01-01,21,0,low,0.6352373406529984,0
TXN_000295,2020-01-02 14:02:47,213.06670449430328,0,ACC_836778,749,25000,7491.139292393732,27,City_PA_7,PA,92862,MER_79109,Marriott,hotel,City_CA_4,CA,US,online,online,0,1.0118380917905927,5,0,134.75069733102163,2026-03-29 20:37:40,2020-01-02,14,0,medium,0.2996455716957493,0
TXN_000296,2020-01-02 17:53:30,1001.5748796136908,0,ACC_422341,2630,15000,9727.039736883602,39,City_VA_1,VA,56365,MER_70521,Expedia,travel,City_CO_2,CO,US,online,online,0,3.0162526744912537,7,0,224.4107486119816,2026-03-29 20:37:40,2020-01-02,17,0,high,0.6484693157922401,0
TXN_000297,2020-01-01 08:32:26,574.9912561946159,0,ACC_184577,3628,25000,20697.85286673797,51,City_MI_5,MI,60185,MER_44593,Unknown Merchant,grocery,City_MO_6,MO,US,online,online,0,35.00938198743596,1,0,169.219227813008,2026-03-29 20:37:40,2020-01-01,8,0,high,0.8279141146695187,0
TXN_000298,2020-01-01 13:42:57,72.44044878458438,0,ACC_456778,4699,50000,11280.587012204493,72,City_MO_9,MO,12786,MER_23786,Spotify,entertainment,City_NY_2,NY,CA,online,online,1,31.45084430048483,3,0,343.9484115922571,2026-03-29 20:37:40,2020-01-01,13,0,low,0.22561174024408986,1
TXN_000299,2020-01-01 15:00:45,480.9462966017255,0,ACC_349106,696,50000,46498.67891569524,59,City_MO_4,MO,11620,MER_19815,Quest Diagnostics,healthcare,City_VA_3,VA,US,online,online,0,4.1660383891815815,3,1,132.8080287909746,2026-03-29 20:37:40,2020-01-01,15,0,medium,0.9299735783139049,0
TXN_000300,2020-01-02 03:11:28,126.95910419579832,0,ACC_535647,313,1000,367.0497302799666,44,City_FL_1,FL,46303,MER_31966,Expedia,travel,City_MD_8,MD,US,in-store,chip,0,1.5178769572442117,4,0,94.97592677692326,2026-03-29 20:37:40,2020-01-02,3,0,low,0.36704973027996657,0
TXN_000301,2020-01-02 23:27:42,357.6038087674307,0,ACC_592461,3933,15000,3808.43626334563,54,City_NC_8,NC,29589,MER_23794,Trader Joes,grocery,City_WA_3,WA,US,in-store,swipe,0,21.61131231664241,4,1,239.4644005195825,2026-03-29 20:37:40,2020-01-02,23,0,medium,0.25389575088970867,0
TXN_000303,2020-01-02 13:57:52,365.4490443071962,0,ACC_760197,2264,10000,896.776021086662,68,City_MO_2,MO,72248,MER_31302,Walgreens,healthcare,City_MA_6,MA,US,in-store,chip,0,3.6343058452536168,3,0,59.70200604914055,2026-03-29 20:37:40,2020-01-02,13,0,medium,0.0896776021086662,0
TXN_000304,2020-01-02 01:52:59,179.71330348760222,0,ACC_605200,4623,25000,2985.5152796627467,65,City_GA_1,GA,59322,MER_71064,AT&T,utilities,City_CO_3,CO,US,in-store,swipe,0,16.04326509373835,3,0,202.99006905385323,2026-03-29 20:37:40,2020-01-02,1,0,low,0.11942061118650987,0
TXN_000305,2020-01-02 23:43:56,42389.65161420724,0,ACC_583241,1495,50000,19685.61723099574,60,City_NJ_3,NJ,34524,MER_96800,Spotify,entertainment,City_TX_1,TX,US,online,online,0,9.12601486258744,0,1,158.2714978103395,2026-03-29 20:37:40,2020-01-02,23,0,outlier,0.3937123446199148,0
TXN_000306,2020-01-01 12:41:54,587.4508442934831,0,ACC_576379,159,25000,18108.057396053624,26,City_OH_9,OH,19745,MER_95140,Verizon,utilities,City_MD_3,MD,US,online,online,0,66.9522065312819,8,2,71.7984921235142,2026-03-29 20:37:40,2020-01-01,12,0,high,0.7243222958421449,0
TXN_000307,2020-01-02 04:35:46,107.262996624145,0,ACC_572295,4764,15000,12829.449413936494,58,City_NC_1,NC,25861,MER_37835,AT&T,utilities,City_NY_6,NY,US,in-store,chip,0,6.185899801917082,3,1,120.27648157898328,2026-03-29 20:37:40,2020-01-02,4,0,low,0.8552966275957663,0
TXN_000308,2020-01-02 06:26:56,383.0699017340143,0,ACC_505831,2090,1000,631.5770911804574,61,City_GA_4,GA,64261,MER_83356,Trader Joes,grocery,City_AZ_3,AZ,US,in-store,chip,0,33.037089979514576,1,1,403.60426372743126,2026-03-29 20:37:40,2020-01-02,6,0,medium,0.6315770911804574,0
TXN_000309,2020-01-02 05:26:23,378.2738172868086,0,ACC_625754,3702,1000,99.95857747626124,56,City_NY_8,NY,12837,MER_59282,Walgreens Pharmacy,pharmacy,City_OH_9,OH,FR,in-store,contactless,1,18.252225801206293,4,0,237.96352136896496,2026-03-29 20:37:40,2020-01-02,5,0,medium,0.09995857747626125,1
TXN_000310,2020-01-02 10:28:43,519.7260912518013,0,ACC_917203,2524,1000,638.4187740715082,47,City_IN_8,IN,84135,MER_62714,Best Buy Online,online_retail,City_GA_7,GA,US,in-store,chip,0,0.2896973268224825,4,0,230.17250709920097,2026-03-29 20:37:40,2020-01-02,10,0,medium,0.6384187740715082,0
TXN_000311,2020-01-02 17:34:21,371.0910272369108,0,ACC_446030,1022,1000,603.6565246678233,31,City_TX_8,TX,91447,MER_77035,Airbnb,travel,City_NJ_5,NJ,US,online,online,0,18.19339230066642,3,0,256.8946623460658,2026-03-29 20:37:40,2020-01-02,17,0,medium,0.6036565246678233,0
TXN_000312,2020-01-01 12:04:44,47.43654060999575,0,ACC_428055,2151,50000,38273.78611893323,25,City_MA_8,MA,64380,MER_33814,Shell,gas_station,City_CO_2,CO,US,in-store,swipe,0,2.6193546873085496,5,0,144.98706673173663,2026-03-29 20:37:40,2020-01-01,12,0,low,0.7654757223786647,0
TXN_000313,2020-01-01 23:03:09,641.0948152873653,0,ACC_853926,2614,5000,3919.9311665978594,37,City_AZ_4,AZ,96089,MER_34089,Duke Energy,utilities,City_PA_9,PA,US,online,online,0,26.901380269593503,4,0,103.21535867924678,2026-03-29 20:37:40,2020-01-01,23,0,high,0.7839862333195718,0
TXN_000314,2020-01-01 10:03:32,586.4260928575204,1,ACC_513962,4226,15000,12371.893829850447,72,City_MO_8,MO,59831,MER_83162,Best Western,hotel,City_NJ_5,NJ,US,online,online,0,20.840337270538665,4,0,429.15437553509673,2026-03-29 20:37:40,2020-01-01,10,0,high,0.8247929219900298,0
TXN_000315,2020-01-01 12:05:25,240.70200942500185,0,ACC_188422,2253,2000,786.8498777002868,27,City_TN_9,TN,99349,MER_65831,Chevron,gas_station,City_IN_7,IN,US,online,online,0,0.2620492938990367,2,0,374.8072091043096,2026-03-29 20:37:40,2020-01-01,12,0,medium,0.3934249388501434,0
TXN_000316,2020-01-02 21:28:27,270.1658322997538,0,ACC_603100,4552,15000,9944.567633768054,47,City_CO_7,CO,48255,MER_42746,McDonalds,restaurant,City_MI_9,MI,US,in-store,contactless,0,5.7256715267368845,0,0,82.05839780051065,2026-03-29 20:37:40,2020-01-02,21,0,medium,0.662971175584537,0
TXN_000317,2020-01-01 17:33:28,218.6827833854789,0,ACC_435513,3218,5000,1274.189204880976,67,City_FL_2,FL,39520,MER_91673,RxCrossroads,pharmacy,City_IN_4,IN,US,in-store,contactless,0,37.427860812457645,3,1,196.58168776037596,2026-03-29 20:37:40,2020-01-01,17,0,medium,0.25483784097619516,0
TXN_000318,2020-01-01 09:23:48,624.4735985857751,0,ACC_888325,3267,1000,949.369465984329,35,City_CO_9,CO,39541,MER_61940,Valero,gas_station,City_TX_9,TX,MX,in-store,chip,1,8.066246681550899,3,1,172.43942852268924,2026-03-29 20:37:40,2020-01-01,9,0,high,0.949369465984329,1
TXN_000319,2020-01-02 17:36:23,298.7493249368808,0,ACC_392717,4166,5000,832.8376465400847,66,City_PA_8,PA,75772,MER_96796,LabCorp,healthcare,City_PA_1,PA,US,in-store,chip,0,17.292875223340054,2,0,340.6937832143707,2026-03-29 20:37:40,2020-01-02,17,0,medium,0.16656752930801694,0
TXN_000320,2020-01-01 00:57:00,257.4446658730014,0,ACC_721195,4554,10000,96.0871007779402,33,City_PA_5,PA,37350,MER_46476,Best Buy Online,online_retail,City_IL_6,IL,US,online,online,0,9.349110677767037,3,0,135.713986703071,2026-03-29 20:37:40,2020-01-01,0,0,medium,0.009608710077794019,0
TXN_000321,2020-01-02 02:52:32,642.9786271686821,0,ACC_832722,373,10000,1413.682787922672,31,City_NJ_3,NJ,54397,MER_36283,Ticketmaster,entertainment,City_FL_2,FL,US,in-store,contactless,0,63.62497081109899,4,0,76.31290680895832,2026-03-29 20:37:40,2020-01-02,2,0,high,0.1413682787922672,0
TXN_000322,2020-01-02 12:29:33,709.60508190673,0,ACC_986388,4491,50000,36853.93375334601,65,City_IN_7,IN,87085,MER_11769,Quest Diagnostics,healthcare,City_TX_8,TX,US,online,online,0,19.22787683608305,3,1,60.58853443806335,2026-03-29 20:37:40,2020-01-02,12,0,high,0.7370786750669203,0
TXN_000323,2020-01-02 08:01:34,80.40907187200993,0,ACC_842820,4734,15000,6366.667390242013,46,City_NY_2,NY,73865,MER_52278,Pacific Gas and Electric,utilities,City_VA_5,VA,US,in-store,swipe,0,29.782462827031942,4,1,244.22703866425937,2026-03-29 20:37:40,2020-01-02,8,0,low,0.4244444926828009,0
TXN_000324,2020-01-02 10:26:59,614.0786317755533,0,ACC_882381,4853,15000,6376.878531298603,42,City_WA_3,WA,65956,MER_56994,Duane Reade,pharmacy,City_NY_3,NY,US,in-store,chip,0,2.179178492466849,3,0,141.58342599013685,2026-03-29 20:37:40,2020-01-02,10,0,high,0.4251252354199069,0
TXN_000325,2020-01-01 18:15:26,28.993173762252223,0,ACC_526583,2306,2000,1814.54354726217,48,City_NY_9,NY,37453,MER_72898,Walgreens Pharmacy,pharmacy,City_PA_2,PA,US,atm,manual,0,1.0293010698321792,1,0,323.712313167526,2026-03-29 20:37:40,2020-01-01,18,0,low,0.907271773631085,0
TXN_000326,2020-01-02 15:19:24,261.0531148793551,0,ACC_252271,4950,50000,43682.65813133353,44,City_TN_4,TN,72345,MER_25634,Pacific Gas and Electric,utilities,City_AZ_8,AZ,US,online,online,0,7.501566416757048,1,0,175.29365733120142,2026-03-29 20:37:40,2020-01-02,15,0,medium,0.8736531626266705,0
TXN_000327,2020-01-02 08:07:48,324.45302285597137,0,ACC_453548,3231,2000,591.2700018276174,49,City_MA_4,MA,22906,MER_20965,Walmart.com,online_retail,City_GA_7,GA,US,in-store,contactless,0,9.245245472432783,5,2,209.8623284517978,2026-03-29 20:37:40,2020-01-02,8,0,medium,0.29563500091380873,0
TXN_000328,2020-01-01 01:41:42,780.1511407544264,0,ACC_829688,918,10000,1986.0522234182288,29,City_NJ_3,NJ,24988,MER_37566,Publix,grocery,City_AZ_9,AZ,US,in-store,swipe,0,29.093217713316854,1,1,528.5113752823427,2026-03-29 20:37:40,2020-01-01,1,0,high,0.19860522234182287,0
TXN_000329,2020-01-02 08:46:55,547.8931165855806,0,ACC_944156,2073,1000,806.0580994370526,62,City_MO_5,MO,37723,MER_62196,Shell,gas_station,City_NY_8,NY,US,in-store,chip,0,21.048750631119955,3,0,98.16080167144092,2026-03-29 20:37:40,2020-01-02,8,0,medium,0.8060580994370526,0
TXN_000330,2020-01-01 07:24:01,64.68875691031039,0,ACC_972565,1371,5000,4303.590587460725,24,City_MA_3,MA,43800,MER_58285,Marriott,hotel,City_TN_4,TN,US,online,online,0,11.733280661378632,5,0,254.51422586951068,2026-03-29 20:37:40,2020-01-01,7,0,low,0.860718117492145,0
TXN_000331,2020-01-02 22:00:56,379.45526194688136,1,ACC_267477,3750,2000,1029.034153317125,69,City_IL_9,IL,49107,MER_65499,Duke Energy,utilities,City_MA_2,MA,US,in-store,contactless,0,26.54140278079693,2,1,256.99809037845824,2026-03-29 20:37:40,2020-01-02,22,0,medium,0.5145170766585625,0
TXN_000332,2020-01-02 21:30:17,953.2474933550914,0,ACC_329304,2913,25000,14948.813139031136,66,City_TN_3,TN,37430,MER_29420,Hilton,hotel,City_OH_2,OH,US,online,online,0,4.465183994372536,4,0,714.3701969856845,2026-03-29 20:37:40,2020-01-02,21,0,high,0.5979525255612455,0
TXN_000333,2020-01-02 18:49:25,424.5271491267663,0,ACC_640277,4242,2000,488.1371409153574,38,City_TN_2,TN,42535,MER_35236,Shell,gas_station,City_MA_2,MA,US,online,online,0,1.63986883058397,3,0,661.3461522152088,2026-03-29 20:37:40,2020-01-02,18,0,medium,0.2440685704576787,0
TXN_000334,2020-01-02 04:49:06,32039.11532558388,0,ACC_915363,2445,1000,0.0,63,City_IN_5,IN,78476,MER_16218,eBay,online_retail,City_WA_6,WA,US,online,online,0,48.19035479333948,3,0,110.00706181888349,2026-03-29 20:37:40,2020-01-02,4,0,outlier,,0
TXN_000335,2020-01-01 10:10:31,776.8074966549423,0,ACC_895722,1147,1000,600.5163070265719,36,City_NC_6,NC,97329,MER_59892,Safeway,grocery,City_PA_7,PA,US,in-store,contactless,0,20.74973710623884,4,0,185.50820792789528,2026-03-29 20:37:40,2020-01-01,10,0,high,0.6005163070265719,0
TXN_000336,2020-01-01 20:16:31,367.8473423256085,0,ACC_745424,4293,15000,7175.067535996451,53,City_NY_1,NY,87798,MER_84031,Spotify,entertainment,City_MA_6,MA,US,in-store,chip,0,26.181013180645746,5,0,97.9416010338798,2026-03-29 20:37:40,2020-01-01,20,0,medium,0.47833783573309674,0
TXN_000337,2020-01-01 01:06:54,441.4051980598483,0,ACC_442022,3031,5000,285.5156413723801,49,City_CO_6,CO,62284,MER_74057,eBay,online_retail,City_IN_2,IN,US,online,online,0,9.176872727165918,3,0,247.7475568674956,2026-03-29 20:37:40,2020-01-01,1,0,medium,0.05710312827447602,0
TXN_000338,2020-01-01 03:04:53,87.03867825734321,0,ACC_452621,1768,1000,870.138214385596,59,City_WA_3,WA,66232,MER_88609,Holiday Inn,hotel,City_FL_4,FL,US,in-store,swipe,0,11.628584793458067,3,0,276.99239448510474,2026-03-29 20:37:40,2020-01-01,3,0,low,0.870138214385596,0
TXN_000339,2020-01-01 05:01:10,309.3409772995518,0,ACC_572697,1394,50000,29233.942468259283,30,City_NY_4,NY,54420,MER_86907,RxCrossroads,pharmacy,City_AZ_3,AZ,US,in-store,swipe,0,2.148955943014467,2,2,78.47237461862196,2026-03-29 20:37:40,2020-01-01,5,0,medium,0.5846788493651857,0
TXN_000340,2020-01-01 09:56:17,1191.74342820095,0,ACC_831658,2738,2000,366.1130799166391,29,City_OH_6,OH,47710,MER_93130,CVS Pharmacy,pharmacy,City_MA_4,MA,US,in-store,contactless,0,48.62070123372127,3,2,234.39630828984676,2026-03-29 20:37:40,2020-01-01,9,0,high,0.18305653995831955,0
TXN_000341,2020-01-01 15:49:18,410.41961232728727,0,ACC_750587,4820,2000,1152.1336222678003,51,City_PA_8,PA,82497,MER_21226,Starbucks,restaurant,City_VA_5,VA,US,in-store,swipe,0,22.43914421440216,3,1,86.53700401864283,2026-03-29 20:37:40,2020-01-01,15,0,medium,0.5760668111339001,0
TXN_000342,2020-01-01 22:47:54,161.84506272644416,0,ACC_785493,954,10000,6435.901865279748,48,City_NC_9,NC,50498,MER_62271,United Airlines,travel,City_MD_7,MD,DE,in-store,contactless,1,2.18331289136303,1,0,45.64211562513414,2026-03-29 20:37:40,2020-01-01,22,0,low,0.6435901865279747,1
TXN_000343,2020-01-01 02:58:49,377.3497637999321,0,ACC_867976,181,1000,499.4818198490642,23,City_VA_6,VA,41283,MER_20046,Walgreens,healthcare,City_MI_9,MI,US,in-store,chip,0,40.80865790656543,5,0,189.43960968288712,2026-03-29 20:37:40,2020-01-01,2,0,medium,0.4994818198490642,0
TXN_000344,2020-01-02 20:07:03,127.90084005993904,0,ACC_729974,615,25000,17054.916276455533,74,City_MA_7,MA,76169,MER_47117,Walgreens,healthcare,City_PA_2,PA,US,online,online,0,14.679862634843174,6,0,622.955395642143,2026-03-29 20:37:40,2020-01-02,20,0,low,0.6821966510582214,0
TXN_000345,2020-01-02 05:24:24,349.91002252186416,0,ACC_469430,942,15000,8285.718757982895,34,City_CO_5,CO,82358,MER_14965,Duke Energy,utilities,City_NC_8,NC,MX,online,online,1,36.21502837959986,1,0,190.0198433245632,2026-03-29 20:37:40,2020-01-02,5,0,medium,0.552381250532193,1
TXN_000346,2020-01-02 12:20:58,204.65467334386912,0,ACC_578705,2351,5000,4501.905514652704,45,City_NY_9,NY,72457,MER_69478,Marriott,hotel,City_TX_3,TX,US,in-store,swipe,0,0.3175042226177506,2,1,231.74082068885497,2026-03-29 20:37:40,2020-01-02,12,0,medium,0.9003811029305409,0
TXN_000348,2020-01-01 15:12:28,297.55487752804333,0,ACC_706954,3825,15000,1514.001345691237,22,City_CA_6,CA,72508,MER_67277,CVS Health,healthcare,City_NC_4,NC,US,online,online,0,4.681833680883432,4,1,75.94945128871599,2026-03-29 20:37:40,2020-01-01,15,0,medium,0.10093342304608247,0
TXN_000349,2020-01-01 01:36:41,584.0729563888442,0,ACC_458766,2178,2000,329.9761102132457,44,City_MD_5,MD,73220,MER_95379,eBay,online_retail,City_MA_3,MA,US,online,online,0,5.922080117945187,2,0,189.4306962110712,2026-03-29 20:37:40,2020-01-01,1,0,high,0.16498805510662284,0
TXN_000350,2020-01-02 17:44:22,29088.087591728745,0,ACC_813016,586,25000,16391.562926852886,34,City_MD_1,MD,95366,MER_69613,Netflix,entertainment,City_WA_6,WA,US,in-store,contactless,0,36.09337652045376,6,0,223.8233753327106,2026-03-29 20:37:40,2020-01-02,17,0,outlier,0.6556625170741155,0
TXN_000351,2020-01-01 08:13:12,23.32911100317101,0,ACC_759993,1582,15000,9199.741186684774,68,City_WA_5,WA,15738,MER_27373,Holiday Inn,hotel,City_CO_9,CO,US,online,online,0,30.66348513844072,4,0,236.07553451503296,2026-03-29 20:37:40,2020-01-01,8,0,low,0.6133160791123183,0
TXN_000352,2020-01-01 02:57:27,401.407654291054,0,ACC_510520,2150,2000,1694.9118343984187,27,City_VA_5,VA,13098,MER_55452,Chipotle,restaurant,City_GA_7,GA,MX,online,online,1,23.93355574072143,4,0,49.91497592435161,2026-03-29 20:37:40,2020-01-01,2,0,medium,0.8474559171992093,1
TXN_000353,2020-01-02 14:49:48,1317.4309313538402,0,ACC_207573,3115,2000,1392.4671604794069,56,City_CA_9,CA,83633,MER_60089,Netflix,entertainment,City_MD_4,MD,US,in-store,chip,0,54.03992289127457,2,0,85.25634304036218,2026-03-29 20:37:40,2020-01-02,14,0,outlier,0.6962335802397034,0
TXN_000354,2020-01-02 06:43:47,127.79823471319038,0,ACC_853180,3534,2000,965.8754263727252,70,City_MD_1,MD,88672,MER_16654,Subway,restaurant,City_MD_3,MD,US,atm,manual,0,7.097191464058898,3,0,394.7833591908096,2026-03-29 20:37:40,2020-01-02,6,0,low,0.4829377131863626,0
TXN_000355,2020-01-01 19:31:56,472.4659065665473,1,ACC_932978,186,2000,1884.480405680897,44,City_TN_5,TN,48244,MER_41280,Holiday Inn,hotel,City_TN_4,TN,DE,online,online,1,58.690843907802616,4,0,230.67967632015305,2026-03-29 20:37:40,2020-01-01,19,0,medium,0.9422402028404485,1
TXN_000356,2020-01-01 00:39:28,421.9864804312631,0,ACC_369152,764,50000,12640.12791804171,47,City_MA_7,MA,18253,MER_66141,Safeway,grocery,City_NJ_3,NJ,US,online,online,0,60.0521450683531,5,1,190.81548633815075,2026-03-29 20:37:40,2020-01-01,0,0,medium,0.2528025583608342,0
